Saison balnéaire;Région;Département;Code unique d'identification du site de baignade;Date de prélèvement;"Résultat ""entérocoques intestinaux""";"Résultat ""Escherichia coli""";Statut du prélèvement;;;
2024;Bretagne;056;FRH0456034M056275;21/08/2024;15;46;;;;
2024;Bretagne;056;FRH0456034M056275;26/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456034M056275;03/09/2024;15;15;;;;
2024;Bretagne;056;FRH0456034M056275;12/09/2024;15;15;;;;
2024;Bretagne;056;FRH0456034M056280;04/06/2024;15;15;Prélèvement de pré-saison;;;
2024;Bretagne;056;FRH0456034M056280;20/06/2024;15;15;;;;
2024;Bretagne;056;FRH0456034M056280;26/06/2024;15;15;;;;
2024;Bretagne;056;FRH0456034M056280;01/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456034M056280;09/07/2024;15;61;;;;
2024;Bretagne;056;FRH0456034M056280;17/07/2024;15;161;;;;
2024;Bretagne;056;FRH0456034M056280;25/07/2024;15;61;;;;
2024;Bretagne;056;FRH0456034M056280;30/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456034M056280;05/08/2024;15;30;;;;
2024;Bretagne;056;FRH0456034M056280;16/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456034M056280;21/08/2024;144;110;;;;
2024;Bretagne;056;FRH0456034M056280;26/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456034M056280;03/09/2024;15;15;;;;
2024;Bretagne;056;FRH0456034M056280;12/09/2024;15;15;;;;
2024;Bretagne;056;FRH0456034M056285;04/06/2024;15;15;Prélèvement de pré-saison;;;
2024;Bretagne;056;FRH0456034M056285;20/06/2024;15;15;;;;
2024;Bretagne;056;FRH0456034M056285;26/06/2024;15;15;;;;
2024;Bretagne;056;FRH0456034M056285;01/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456034M056285;09/07/2024;30;15;;;;
2024;Bretagne;056;FRH0456034M056285;17/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456034M056285;25/07/2024;46;330;;;;
2024;Bretagne;056;FRH0456034M056285;30/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456034M056285;05/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456034M056285;16/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456034M056285;21/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456034M056285;26/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456034M056285;03/09/2024;30;15;;;;
2024;Bretagne;056;FRH0456034M056285;12/09/2024;15;15;;;;
2024;Bretagne;056;FRH0456034M056290;04/06/2024;15;15;Prélèvement de pré-saison;;;
2024;Bretagne;056;FRH0456034M056290;20/06/2024;15;15;;;;
2024;Bretagne;056;FRH0456034M056290;26/06/2024;15;15;;;;
2024;Bretagne;056;FRH0456034M056290;01/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456034M056290;09/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456034M056290;17/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456034M056290;25/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456034M056290;30/07/2024;15;30;;;;
2024;Bretagne;056;FRH0456034M056290;05/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456034M056290;16/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456034M056290;21/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456034M056290;26/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456034M056290;03/09/2024;15;30;;;;
2024;Bretagne;056;FRH0456034M056290;12/09/2024;15;15;;;;
2024;Bretagne;056;FRH0456052M056490;06/06/2024;15;15;Prélèvement de pré-saison;;;
2024;Bretagne;056;FRH0456052M056490;20/06/2024;15;15;;;;
2024;Bretagne;056;FRH0456052M056490;24/06/2024;15;15;;;;
2024;Bretagne;056;FRH0456052M056490;03/07/2024;15;30;;;;
2024;Bretagne;056;FRH0456052M056490;11/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456052M056490;16/07/2024;30;15;;;;
2024;Bretagne;056;FRH0456052M056490;22/07/2024;955;1327;;;;
2024;Bretagne;056;FRH0456052M056490;31/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456052M056490;08/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456052M056490;13/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456052M056490;19/08/2024;234;15;;;;
2024;Bretagne;056;FRH0456052M056490;28/08/2024;30;15;;;;
2024;Bretagne;056;FRH0456052M056490;02/09/2024;15;15;;;;
2024;Bretagne;056;FRH0456052M056490;12/09/2024;15;15;;;;
2024;Bretagne;056;FRH0456052M056495;06/06/2024;15;15;Prélèvement de pré-saison;;;
2024;Bretagne;056;FRH0456052M056495;20/06/2024;46;15;;;;
2024;Bretagne;056;FRH0456052M056495;24/06/2024;15;15;;;;
2024;Bretagne;056;FRH0456052M056495;03/07/2024;15;30;;;;
2024;Bretagne;056;FRH0456052M056495;11/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456052M056495;16/07/2024;46;30;;;;
2024;Bretagne;056;FRH0456052M056495;22/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456052M056495;31/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456052M056495;08/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456052M056495;13/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456052M056495;19/08/2024;253;161;;;;
2024;Bretagne;056;FRH0456052M056495;28/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456052M056495;02/09/2024;339;787;;;;
2024;Bretagne;056;FRH0456052M056495;12/09/2024;15;15;;;;
2024;Bretagne;056;FRH0456052M056500;06/06/2024;15;15;Prélèvement de pré-saison;;;
2024;Bretagne;056;FRH0456052M056500;20/06/2024;15;61;;;;
2024;Bretagne;056;FRH0456052M056500;24/06/2024;30;15;;;;
2024;Bretagne;056;FRH0456052M056500;03/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456052M056500;11/07/2024;77;15;;;;
2024;Bretagne;056;FRH0456052M056500;16/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456052M056500;22/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456052M056500;31/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456052M056500;08/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456052M056500;13/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456052M056500;19/08/2024;539;195;;;;
2024;Bretagne;056;FRH0456052M056500;28/08/2024;46;15;;;;
2024;Bretagne;056;FRH0456052M056500;02/09/2024;15;110;;;;
2024;Bretagne;056;FRH0456052M056500;12/09/2024;15;15;;;;
2024;Bretagne;056;FRH0456052M056505;06/06/2024;15;15;Prélèvement de pré-saison;;;
2024;Bretagne;056;FRH0456052M056505;20/06/2024;61;268;;;;
2024;Bretagne;056;FRH0456052M056505;24/06/2024;30;15;;;;
2024;Bretagne;056;FRH0456052M056505;03/07/2024;46;15;;;;
2024;Bretagne;056;FRH0456052M056505;11/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456052M056505;16/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456052M056505;22/07/2024;480;1368;;;;
2024;Bretagne;056;FRH0456052M056505;31/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456052M056505;08/08/2024;15;30;;;;
2024;Bretagne;056;FRH0456052M056505;13/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456052M056505;19/08/2024;127;15;;;;
2024;Bretagne;056;FRH0456052M056505;28/08/2024;15;30;;;;
2024;Bretagne;056;FRH0456052M056505;02/09/2024;197;312;;;;
2024;Bretagne;056;FRH0456052M056505;12/09/2024;15;30;;;;
2024;Bretagne;056;FRH0456054M056150;04/06/2024;15;15;Prélèvement de pré-saison;;;
2024;Bretagne;056;FRH0456054M056150;20/06/2024;15;15;;;;
2024;Bretagne;056;FRH0456054M056150;26/06/2024;30;15;;;;
2024;Bretagne;056;FRH0456054M056150;01/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456054M056150;09/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456054M056150;17/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456054M056150;25/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456054M056150;30/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456054M056150;05/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456054M056150;16/08/2024;94;15;;;;
2024;Bretagne;056;FRH0456054M056150;21/08/2024;15;45;;;;
2024;Bretagne;056;FRH0456054M056150;26/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456054M056150;03/09/2024;15;15;;;;
2024;Bretagne;056;FRH0456054M056150;12/09/2024;15;15;;;;
2024;Bretagne;056;FRH0456054M056153;04/06/2024;15;15;Prélèvement de pré-saison;;;
2024;Bretagne;056;FRH0456054M056153;20/06/2024;15;15;;;;
2024;Bretagne;056;FRH0456054M056153;26/06/2024;15;15;;;;
2024;Bretagne;056;FRH0456054M056153;01/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456054M056153;09/07/2024;15;30;;;;
2024;Bretagne;056;FRH0456054M056153;17/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456054M056153;25/07/2024;46;30;;;;
2024;Bretagne;056;FRH0456054M056153;30/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456054M056153;05/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456054M056153;16/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456054M056153;21/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456054M056153;26/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456054M056153;03/09/2024;15;15;;;;
2024;Bretagne;056;FRH0456054M056153;12/09/2024;15;15;;;;
2024;Bretagne;056;FRH0456054M056155;04/06/2024;15;77;Prélèvement de pré-saison;;;
2024;Bretagne;056;FRH0456054M056155;20/06/2024;15;15;;;;
2024;Bretagne;056;FRH0456054M056155;26/06/2024;15;15;;;;
2024;Bretagne;056;FRH0456054M056155;01/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456054M056155;09/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456054M056155;17/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456054M056155;25/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456054M056155;30/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456054M056155;05/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456054M056155;16/08/2024;15;30;;;;
2024;Bretagne;056;FRH0456054M056155;21/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456054M056155;26/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456054M056155;03/09/2024;15;15;;;;
2024;Bretagne;056;FRH0456054M056155;12/09/2024;15;15;;;;
2024;Bretagne;056;FRH0456055M056140;04/06/2024;15;15;Prélèvement de pré-saison;;;
2024;Bretagne;056;FRH0456055M056140;20/06/2024;15;15;;;;
2024;Bretagne;056;FRH0456055M056140;01/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456055M056140;17/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456055M056140;30/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456055M056140;16/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456055M056140;26/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456055M056140;12/09/2024;30;161;;;;
2024;Bretagne;056;FRH0456055M056145;04/06/2024;15;61;Prélèvement de pré-saison;;;
2024;Bretagne;056;FRH0456055M056145;20/06/2024;15;15;;;;
2024;Bretagne;056;FRH0456055M056145;01/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456055M056145;17/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456055M056145;30/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456055M056145;16/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456055M056145;26/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456055M056145;12/09/2024;15;15;;;;
2024;Bretagne;056;FRH0456062M056120;03/06/2024;15;15;Prélèvement de pré-saison;;;
2024;Bretagne;056;FRH0456062M056120;19/06/2024;15;15;;;;
2024;Bretagne;056;FRH0456062M056120;25/06/2024;30;15;;;;
2024;Bretagne;056;FRH0456062M056120;04/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456062M056120;10/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456062M056120;15/07/2024;30;30;;;;
2024;Bretagne;056;FRH0456062M056120;23/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456062M056120;01/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456062M056120;07/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456062M056120;13/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456062M056120;19/08/2024;30;61;;;;
2024;Bretagne;056;FRH0456062M056120;29/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456062M056120;04/09/2024;15;15;;;;
2024;Bretagne;056;FRH0456062M056120;09/09/2024;15;30;;;;
2024;Bretagne;056;FRH0456062M056130;03/06/2024;15;15;Prélèvement de pré-saison;;;
2024;Bretagne;056;FRH0456062M056130;19/06/2024;15;15;;;;
2024;Bretagne;056;FRH0456062M056130;04/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456062M056130;15/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456062M056130;01/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456062M056130;13/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456062M056130;29/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456062M056130;09/09/2024;15;15;;;;
2024;Bretagne;056;FRH0456069M056085;06/06/2024;15;15;Prélèvement de pré-saison;;;
2024;Bretagne;056;FRH0456069M056085;21/06/2024;15;4502;;;;
2024;Bretagne;056;FRH0456069M056085;10/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456069M056085;25/07/2024;15;45;;;;
2024;Bretagne;056;FRH0456069M056085;07/08/2024;15;46;;;;
2024;Bretagne;056;FRH0456069M056085;22/08/2024;15;633;;;;
2024;Bretagne;056;FRH0456069M056085;04/09/2024;15;15;;;;
2024;Bretagne;056;FRH0456069M056090;06/06/2024;15;15;Prélèvement de pré-saison;;;
2024;Bretagne;056;FRH0456069M056090;21/06/2024;15;15;;;;
2024;Bretagne;056;FRH0456069M056090;25/06/2024;77;292;;;;
2024;Bretagne;056;FRH0456069M056090;10/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456069M056090;25/07/2024;46;15;;;;
2024;Bretagne;056;FRH0456069M056090;07/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456069M056090;22/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456069M056090;04/09/2024;15;15;;;;
2024;Bretagne;056;FRH0456069M056095;06/06/2024;15;15;Prélèvement de pré-saison;;;
2024;Bretagne;056;FRH0456069M056095;21/06/2024;15;15;;;;
2024;Bretagne;056;FRH0456069M056095;25/06/2024;15;15;;;;
2024;Bretagne;056;FRH0456069M056095;10/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456069M056095;25/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456069M056095;07/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456069M056095;22/08/2024;30;30;;;;
2024;Bretagne;056;FRH0456069M056095;04/09/2024;15;15;;;;
2024;Bretagne;056;FRH0456069M056100;06/06/2024;15;15;Prélèvement de pré-saison;;;
2024;Bretagne;056;FRH0456069M056100;21/06/2024;15;46;;;;
2024;Bretagne;056;FRH0456069M056100;25/06/2024;15;30;;;;
2024;Bretagne;056;FRH0456069M056100;10/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456069M056100;25/07/2024;15;30;;;;
2024;Bretagne;056;FRH0456069M056100;07/08/2024;15;30;;;;
2024;Bretagne;056;FRH0456069M056100;22/08/2024;15;46;;;;
2024;Bretagne;056;FRH0456069M056100;04/09/2024;15;30;;;;
2024;Bretagne;056;FRH0456069M056105;06/06/2024;15;15;Prélèvement de pré-saison;;;
2024;Bretagne;056;FRH0456069M056105;21/06/2024;15;15;;;;
2024;Bretagne;056;FRH0456069M056105;25/06/2024;15;15;;;;
2024;Bretagne;056;FRH0456069M056105;10/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456069M056105;25/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456069M056105;07/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456069M056105;22/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456069M056105;04/09/2024;15;15;;;;
2024;Bretagne;056;FRH0456078M056005;29/05/2024;61;61;Prélèvement de pré-saison;;;
2024;Bretagne;056;FRH0456078M056005;17/06/2024;15;15;;;;
2024;Bretagne;056;FRH0456078M056005;02/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456078M056005;18/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456078M056005;29/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456078M056005;14/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456078M056005;27/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456078M056005;11/09/2024;15;15;;;;
2024;Bretagne;056;FRH0456078M056010;29/05/2024;15;46;Prélèvement de pré-saison;;;
2024;Bretagne;056;FRH0456078M056010;17/06/2024;15;15;;;;
2024;Bretagne;056;FRH0456078M056010;27/06/2024;15;15;;;;
2024;Bretagne;056;FRH0456078M056010;02/07/2024;15;30;;;;
2024;Bretagne;056;FRH0456078M056010;08/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456078M056010;18/07/2024;15;46;;;;
2024;Bretagne;056;FRH0456078M056010;24/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456078M056010;29/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456078M056010;06/08/2024;15;46;;;;
2024;Bretagne;056;FRH0456078M056010;14/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456078M056010;22/08/2024;15;30;;;;
2024;Bretagne;056;FRH0456078M056010;27/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456078M056010;02/09/2024;15;161;;;;
2024;Bretagne;056;FRH0456078M056010;11/09/2024;15;15;;;;
2024;Bretagne;056;FRH0456078M056015;29/05/2024;15;77;Prélèvement de pré-saison;;;
2024;Bretagne;056;FRH0456078M056015;21/06/2024;15;15;;;;
2024;Bretagne;056;FRH0456078M056015;27/06/2024;15;15;;;;
2024;Bretagne;056;FRH0456078M056015;02/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456078M056015;08/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456078M056015;18/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456078M056015;24/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456078M056015;29/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456078M056015;06/08/2024;15;61;;;;
2024;Bretagne;056;FRH0456078M056015;14/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456078M056015;22/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456078M056015;27/08/2024;15;289;;;;
2024;Bretagne;056;FRH0456078M056015;02/09/2024;15;61;;;;
2024;Bretagne;056;FRH0456078M056015;11/09/2024;15;15;;;;
2024;Bretagne;056;FRH0456078M056016;29/05/2024;15;46;Prélèvement de pré-saison;;;
2024;Bretagne;056;FRH0456078M056016;21/06/2024;15;176;;;;
2024;Bretagne;056;FRH0456078M056016;02/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456078M056016;18/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456078M056016;29/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456078M056016;14/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456078M056016;27/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456078M056016;11/09/2024;15;15;;;;
2024;Bretagne;056;FRH0456078M056017;29/05/2024;15;15;Prélèvement de pré-saison;;;
2024;Bretagne;056;FRH0456078M056017;21/06/2024;15;46;;;;
2024;Bretagne;056;FRH0456078M056017;27/06/2024;15;15;;;;
2024;Bretagne;056;FRH0456078M056017;02/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456078M056017;08/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456078M056017;18/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456078M056017;24/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456078M056017;29/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456078M056017;06/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456078M056017;14/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456078M056017;22/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456078M056017;27/08/2024;15;30;;;;
2024;Bretagne;056;FRH0456078M056017;02/09/2024;30;442;;;;
2024;Bretagne;056;FRH0456078M056017;11/09/2024;15;15;;;;
2024;Bretagne;056;FRH0456086M056666;29/05/2024;15;15;Prélèvement de pré-saison;;;
2024;Bretagne;056;FRH0456086M056666;17/06/2024;15;15;;;;
2024;Bretagne;056;FRH0456086M056666;27/06/2024;15;15;;;;
2024;Bretagne;056;FRH0456086M056666;09/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456086M056666;25/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456086M056666;05/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456086M056666;22/08/2024;15;30;;;;
2024;Bretagne;056;FRH0456086M056666;04/09/2024;15;15;;;;
2024;Bretagne;056;FRH0456086M056667;29/05/2024;15;15;Prélèvement de pré-saison;;;
2024;Bretagne;056;FRH0456086M056667;17/06/2024;15;15;;;;
2024;Bretagne;056;FRH0456086M056667;27/06/2024;15;15;;;;
2024;Bretagne;056;FRH0456086M056667;09/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456086M056667;25/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456086M056667;05/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456086M056667;22/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456086M056667;04/09/2024;15;15;;;;
2024;Bretagne;056;FRH0456086M056668;29/05/2024;15;15;Prélèvement de pré-saison;;;
2024;Bretagne;056;FRH0456086M056668;17/06/2024;15;15;;;;
2024;Bretagne;056;FRH0456086M056668;27/06/2024;15;15;;;;
2024;Bretagne;056;FRH0456086M056668;09/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456086M056668;25/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456086M056668;05/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456086M056668;22/08/2024;15;46;;;;
2024;Bretagne;056;FRH0456086M056668;04/09/2024;15;15;;;;
2024;Bretagne;056;FRH0456087M056390;05/06/2024;15;46;Prélèvement de pré-saison;;;
2024;Bretagne;056;FRH0456087M056390;20/06/2024;15;15;;;;
2024;Bretagne;056;FRH0456087M056390;04/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456087M056390;17/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456087M056390;01/08/2024;30;30;;;;
2024;Bretagne;056;FRH0456087M056390;14/08/2024;15;76;;;;
2024;Bretagne;056;FRH0456087M056390;29/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456087M056390;11/09/2024;46;127;;;;
2024;Bretagne;056;FRH0456087M056395;05/06/2024;15;15;Prélèvement de pré-saison;;;
2024;Bretagne;056;FRH0456087M056395;20/06/2024;15;15;;;;
2024;Bretagne;056;FRH0456087M056395;04/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456087M056395;17/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456087M056395;01/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456087M056395;14/08/2024;15;77;;;;
2024;Bretagne;056;FRH0456087M056395;29/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456087M056395;11/09/2024;15;15;;;;
2024;Bretagne;056;FRH0456088M056385;30/05/2024;30;15;Prélèvement de pré-saison;;;
2024;Bretagne;056;FRH0456088M056385;17/06/2024;15;15;;;;
2024;Bretagne;056;FRH0456088M056385;03/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456088M056385;18/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456088M056385;31/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456088M056385;16/08/2024;15;30;;;;
2024;Bretagne;056;FRH0456088M056385;28/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456088M056385;12/09/2024;15;15;;;;
2024;Bretagne;056;FRH0456088M056386;30/05/2024;15;15;Prélèvement de pré-saison;;;
2024;Bretagne;056;FRH0456088M056386;17/06/2024;15;15;;;;
2024;Bretagne;056;FRH0456088M056386;03/07/2024;15;94;;;;
2024;Bretagne;056;FRH0456088M056386;18/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456088M056386;31/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456088M056386;16/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456088M056386;28/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456088M056386;12/09/2024;15;15;;;;
2024;Bretagne;056;FRH0456088M056387;30/05/2024;15;15;Prélèvement de pré-saison;;;
2024;Bretagne;056;FRH0456088M056387;17/06/2024;15;15;;;;
2024;Bretagne;056;FRH0456088M056387;03/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456088M056387;18/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456088M056387;31/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456088M056387;16/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456088M056387;28/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456088M056387;12/09/2024;15;15;;;;
2024;Bretagne;056;FRH0456088M056388;30/05/2024;15;15;Prélèvement de pré-saison;;;
2024;Bretagne;056;FRH0456088M056388;17/06/2024;15;15;;;;
2024;Bretagne;056;FRH0456088M056388;03/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456088M056388;18/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456088M056388;31/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456088M056388;16/08/2024;15;46;;;;
2024;Bretagne;056;FRH0456088M056388;28/08/2024;30;15;;;;
2024;Bretagne;056;FRH0456088M056388;12/09/2024;15;15;;;;
2024;Bretagne;056;FRH0456100D056015;03/06/2024;15;15;Prélèvement de pré-saison;;;
2024;Bretagne;056;FRH0456100D056015;18/06/2024;15;15;;;;
2024;Bretagne;056;FRH0456100D056015;01/07/2024;15;61;;;;
2024;Bretagne;056;FRH0456100D056015;16/07/2024;30;45;;;;
2024;Bretagne;056;FRH0456100D056015;29/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456100D056015;13/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456100D056015;26/08/2024;15;46;;;;
2024;Bretagne;056;FRH0456100D056015;10/09/2024;30;30;;;;
2024;Bretagne;056;FRH0456106M056335;05/06/2024;15;61;Prélèvement de pré-saison;;;
2024;Bretagne;056;FRH0456106M056335;20/06/2024;15;15;;;;
2024;Bretagne;056;FRH0456106M056335;04/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456106M056335;17/07/2024;15;15;;;;
2024;Bretagne;056;FRH0456106M056335;01/08/2024;15;30;;;;
2024;Bretagne;056;FRH0456106M056335;14/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456106M056335;29/08/2024;15;15;;;;
2024;Bretagne;056;FRH0456106M056335;11/09/2024;15;15;;;;
